Day,C1,I,G,NX,new_cases,new_deaths,GDP
2021/6/12,22.09652683,536346862.4,1535,-401.587255,0,0.001013477,3.00892E+11
2021/6/13,24.02287709,474120589.4,1535,-452.1835235,0,0.000526733,3.01673E+11
2021/6/14,22.26223883,352675715.2,1535,-402.9276573,-0.107892535,6.10E-05,3.02995E+11
2021/6/15,21.84239422,348579303.6,1535,-400.0326402,0.660576878,-0.000373619,3.03124E+11
2021/6/16,21.3101007,322481733.6,1535,-402.0302403,1.356114223,-0.000766984,3.03434E+11
2021/6/17,23.30506312,395617463.7,1535,-400.4992559,1.960823822,-0.00110898,3.00674E+11
2021/6/18,20.75862911,350196430.8,1535,-456.1772956,2.456809999,-0.001389488,3.0066E+11
2021/6/19,22.75302704,363206141.8,1535,-400.1022318,2.826177076,-0.001598385,3.00215E+11
2021/6/20,23.81587846,299370201.8,1535,-401.0896812,3.051029376,-0.00172555,3.01228E+11
2021/6/21,21.34513047,257317406.6,1535,-401.2989759,3.113471221,-0.001760863,3.02148E+11
2021/6/22,19.82939337,368082256,1535,-400.1187267,2.995606935,-0.001694203,3.00526E+11
2021/6/23,21.57043108,408793746.6,1535,-400.0145972,2.67954084,-0.001515448,2.99945E+11
2021/6/24,21.53435874,291424271.2,1535,-420.6393509,2.147377259,-0.001214478,2.9991E+11
2021/6/25,21.34975825,384840231.3,1535,-413.5781427,1.381220515,-0.00078117,3.00376E+11
2021/6/26,20.95309696,386739314.5,1535,-400.951078,0.36317493,-0.000205406,3.00665E+11
2021/6/27,21.31551651,385899321.9,1535,-472.641525,0,0.000522938,3.00906E+11
2021/6/28,22.03746135,383796085.9,1535,-400.7663009,0,0.001272685,3.0066E+11
2021/6/29,24.28773714,387725618.7,1535,-400.8900436,0,0.001606776,3.01057E+11
2021/6/30,18.42304091,381429700.9,1535,-400.3781785,0,0.001834646,3.03263E+11
2021/7/1,60.87430662,386681426.9,1550,-400.1631246,0,0.001994328,3.01325E+11
2021/7/2,58.83726955,385558805.8,1550,-479.6584077,0,0.002090693,3.04731E+11
2021/7/3,67.13470345,383624010.8,1550,-403.1898205,0,0.002128613,3.09258E+11
2021/7/4,70.62547207,385495572.7,1550,-402.0927038,0,0.002112961,3.17999E+11
2021/7/5,72.64546347,385932057,1550,-401.7268652,4,0.00204861,3.21126E+11
2021/7/6,69.91338781,387041274.2,1550,-401.1850575,0,0.001940431,3.20081E+11
2021/7/7,71.00917904,384868493.4,1550,-401.0897814,5,0.001793298,3.20569E+11
2021/7/8,74.49134011,384561283.9,1550,-453.4063145,0,0.001612082,3.20611E+11
2021/7/9,75.29966483,387279786.3,1550,-402.0243409,6,0.001401657,3.20163E+11
2021/7/10,73.97280208,383912819.9,1550,-401.8233524,0,0.001166894,3.2138E+11
2021/7/11,71.41598937,389330310.4,1550,-400.9671174,0,0.000912665,3.23422E+11
2021/7/12,71.85185065,387014823.8,1550,-400.1242786,0,0.000643844,3.21405E+11
2021/7/13,68.93895958,385638269.6,1550,-400.8955907,0,0.000365303,3.20993E+11
2021/7/14,69.20483164,389784510.7,1550,-401.860234,-0.144848806,8.19E-05,3.20519E+11
2021/7/15,69.05405314,385514425.2,1550,-400.3535076,0.356190487,-0.00020145,3.20257E+11
2021/7/16,72.77884817,385451360.7,1550,-425.2796003,0.848571106,-0.000479917,3.19935E+11
2021/7/17,74.77976341,387331561,1550,-402.936153,1.323677738,-0.000748615,3.20031E+11
2021/7/18,71.56750539,387845562.7,1550,-497.7534909,1.77289507,-0.001002672,3.20732E+11
2021/7/19,72.85601719,386021738.8,1550,-401.4496655,2.18760779,-0.001237214,3.21277E+11
2021/7/20,71.41181706,386805765.3,1550,-401.4263847,2.559200584,-0.001447369,3.21743E+11
2021/7/21,67.57415654,383515163.4,1550,-403.1419812,2.87905814,-0.001628265,3.24159E+11
2021/7/22,69.44229448,385026431.7,1550,-403.0733529,3.138565143,-0.00177503,3.20566E+11
2021/7/23,67.73459322,385845835.4,1550,-402.6318104,3.329106282,-0.001882791,3.20105E+11
2021/7/24,62.65681002,383516296.1,1550,-401.3426381,3.442066243,-0.001946675,3.19737E+11
2021/7/25,61.65442363,386353839.4,1550,-401.5351822,3.468829713,-0.001961811,3.19534E+11
2021/7/26,64.44532085,381864892.1,1550,-420.2534466,3.400781379,-0.001923326,3.18712E+11
2021/7/27,62.70044517,387547592.8,1550,-403.4283662,3.229305929,-0.001826347,3.17895E+11
2021/7/28,62.08324207,387992952.3,1550,-400.3107667,2.945788048,-0.001666002,3.18198E+11
2021/7/29,62.10171341,385514394.3,1550,-401.7751108,2.541612425,-0.001437419,3.18948E+11
2021/7/30,61.75648988,385586168.1,1550,-401.9213982,2.008163745,-0.001135724,3.18058E+11
2021/7/31,63.55606263,385898186.3,1550,-400.3423756,1.336826697,-0.000756047,3.17842E+11
2021/8/1,65.0888049,386593537.4,1550,-402.4311844,0.518985967,-0.000293514,3.17961E+11
2021/8/2,64.60229637,384777941.5,1550,-400.8853495,-0.453973759,0.000256748,3.18172E+11
2021/8/3,64.19090806,387234914.7,1550,-482.0556181,0,0.000885243,3.1851E+11
2021/8/4,65.43043487,383626851.7,1550,-401.7881378,0,0.001269901,3.18086E+11
2021/8/5,65.26567775,385187824.7,1550,-401.0505852,0,0.001487724,3.19014E+11
2021/8/6,66.02148533,384747179.1,1550,-400.6980142,0,0.001645987,3.21477E+11
2021/8/7,66.03458639,383587296.8,1550,-400.6580108,0,0.001748828,3.18881E+11
2021/8/8,65.01705224,385663045.7,1550,-400.9312755,0,0.001800385,3.18913E+11
2021/8/9,63.91265877,383984695.5,1550,-401.0413238,0,0.001804794,3.18939E+11
2021/8/10,65.34919836,380753125.8,1550,-496.1852127,0,0.001766193,3.18771E+11
2021/8/11,66.24454764,385086222.8,1550,-402.6155953,0,0.001688721,3.17869E+11
2021/8/12,69.3556412,383476065.5,1550,-401.3271033,0,0.001576514,3.19098E+11
2021/8/13,68.50941352,384463944.9,1550,-448.9909342,0,0.001433709,3.22375E+11
2021/8/14,68.80704388,384434304.3,1550,-400.796236,0,0.001264446,3.19229E+11
2021/8/15,69.57748026,385552263.9,1550,-404.5627096,0,0.00107286,3.20156E+11
2021/8/16,66.11080745,382377659.7,1550,-402.9679941,0,0.00086309,3.21517E+11
2021/8/17,66.49837679,383843173.7,1550,-402.628422,0,0.000639273,3.19743E+11
2021/8/18,67.88673888,384946446.3,1550,-402.5309257,0,0.000405547,3.19645E+11
2021/8/19,63.5678905,389604563.9,1550,-402.1492531,-0.293611746,0.000166049,3.19229E+11
2021/8/20,64.13724205,383091151.5,1550,-403.272135,0.132752762,-7.51E-05,3.19192E+11
2021/8/21,61.19652879,384112208.6,1550,-497.5004145,0.554690872,-0.000313711,3.18974E+11
2021/8/22,62.43816757,383951825.5,1550,-400.6239019,0.964886645,-0.000545699,3.17526E+11
2021/8/23,63.24060521,386382001.1,1550,-400.5100968,1.356024144,-0.000766908,3.18565E+11
2021/8/24,65.19868408,386994826.7,1550,-400.8781078,1.720787432,-0.000973201,3.21091E+11
2021/8/25,64.38492119,382559748.9,1550,-402.1632266,2.05186057,-0.00116044,3.18194E+11
2021/8/26,62.54544923,386316066.1,1550,-401.2733559,2.341927621,-0.001324488,3.18453E+11
2021/8/27,63.54337603,386956039.4,1550,-470.2934919,2.583672648,-0.001461208,3.18547E+11
2021/8/28,61.10052033,383482206.4,1550,-404.4917227,2.769779713,-0.001566461,3.1781E+11
2021/8/29,60.02600367,383822597.8,1550,-401.9622863,2.892932878,-0.001636111,3.18368E+11
2021/8/30,61.23375828,385997896.3,1550,-402.1962973,2.945816207,-0.001666019,3.20237E+11
2021/8/31,58.3373124,384746019.9,1550,-492.0289465,2.92111376,-0.001652048,3.17572E+11
2021/9/1,56.70785271,384868089.5,1550,-407.3956371,2.811509601,-0.001590061,3.1658E+11
2021/9/2,53.2978084,382342178.4,1550,-406.057919,2.609687791,-0.001475919,3.17437E+11
2021/9/3,56.26344945,384656398.7,1550,-405.8657701,2.308332395,-0.001305486,3.19279E+11
2021/9/4,56.15630954,384961624.5,1550,-403.3277497,1.900127473,-0.001074624,3.16073E+11
2021/9/5,54.4153289,385459437.1,1550,-403.8185773,1.377757088,-0.000779195,3.15871E+11
2021/9/6,49.02180179,380934559,1550,-401.3361145,0.733905303,-0.000415062,3.16163E+11
2021/9/7,46.78915648,382833240.1,1550,-403.1882968,-0.03874382,2.19E-05,3.15567E+11
2021/9/8,43.30567119,382037603.8,1550,-401.5150506,0,0.000535867,3.14595E+11
2021/9/9,31.75219258,384193141.6,1550,-402.1117899,0,0.000985962,3.13298E+11
2021/9/10,22.84624552,383127897.7,1550,-423.0492155,0,0.001195621,3.11957E+11
2021/9/11,23.4194509,384639328.5,1550,-402.2729589,0,0.001349823,3.09393E+11
2021/9/12,22.89985149,381636939.2,1550,-402.8848273,0,0.001455557,3.07002E+11
2021/9/13,15.76794333,383413307,1550,-403.8928307,0,0.001516336,3.06268E+11
2021/9/14,12.61805646,384653828.5,1550,-401.5723406,0,0.001535673,3.05197E+11
2021/9/15,11.63348938,382687056.6,1550,-401.6508944,0,0.001517082,3.04116E+11
2021/9/16,11.57530804,384653984,1550,-403.0385599,0,0.001464076,3.02636E+11
2021/9/17,11.68118239,383445950.7,1550,-402.3343104,0,0.001380169,3.01957E+11
2021/9/18,12.29668683,382501475.9,1550,-400.4891295,0,0.001268874,3.01809E+11
2021/9/19,12.30522707,385159008.8,1550,-400.7172593,0,0.001133705,3.01914E+11
2021/9/20,12.89389866,384112711.7,1550,-400.6866104,0,0.000978175,3.01971E+11
2021/9/21,12.93577077,379344937.9,1550,-403.0532805,0,0.000805798,3.02057E+11
2021/9/22,11.66338662,381898953.6,1550,-486.1221198,0,0.000620088,3.02116E+11
2021/9/23,10.99357797,385572555.3,1550,-401.6146104,0,0.000424557,3.01297E+11
2021/9/24,11.55594706,380664307.4,1550,-402.4684772,-0.393813287,0.00022272,3.02019E+11
2021/9/25,10.25054671,383572373.3,1550,-401.6429649,-0.031990188,1.81E-05,3.0402E+11
2021/9/26,9.858643657,383059444.8,1550,-401.8498028,0.328559114,-0.00018582,3.01618E+11
2021/9/27,10.58934336,383284991.1,1550,-402.0862591,0.681622092,-0.000385497,3.01523E+11
2021/9/28,11.24775631,382499457.4,1550,-402.6891219,1.020986219,-0.000577425,3.01318E+11
2021/9/29,11.79781073,385593224.6,1550,-402.8065404,1.340438968,-0.000758093,3.01383E+11
2021/9/30,10.42851613,385392580.4,1550,-402.3346298,1.633767813,-0.000923986,3.01624E+11
2021/10/1,13.10765585,385483237.4,1570,-400.4757356,1.894760226,-0.001071591,3.01732E+11
2021/10/2,13.42194991,381908851,1570,-401.737518,2.117203681,-0.001197394,3.03086E+11
2021/10/3,10.92464608,383476061,1570,-402.0883949,2.294885651,-0.001297883,3.04973E+11
2021/10/4,11.47005796,384158938,1570,-466.9831257,2.421593608,-0.001369543,3.06873E+11
2021/10/5,10.05120739,383055802,1570,-402.9450192,2.491115027,-0.001408861,3.06144E+11
2021/10/6,10.83861741,380947011.7,1570,-401.6185635,2.49723738,-0.001412323,3.06503E+11
2021/10/7,10.18999822,383131534.3,1570,-400.8847236,2.43374814,-0.001376416,3.08279E+11
2021/10/8,10.83445591,381454796.7,1570,-401.1050885,2.294434781,-0.001297627,3.0615E+11
2021/10/9,10.59794856,381576310.1,1570,-402.481382,2.073084775,-0.001172441,3.06178E+11
2021/10/10,11.96296318,382245795.2,1570,-401.6100949,1.763485596,-0.000997346,3.06114E+11
2021/10/11,11.99610561,382117177.2,1570,-401.3632273,1.359424717,-0.000768828,3.06279E+11
2021/10/12,11.64253685,382593685.6,1570,-401.1139835,0.854689611,-0.000483373,3.06446E+11
2021/10/13,11.91333054,383995688.7,1570,-402.7271359,0.243067751,-0.000137468,3.06607E+11
2021/10/14,10.06683201,383548307.9,1570,-401.4347,-0.48165339,0.000272401,3.06573E+11
2021/10/15,10.86807276,382393978.5,1570,-402.0510474,0,0.000716312,3.06453E+11
2021/10/16,10.15179726,384954172,1570,-400.744245,0,0.000950723,3.06383E+11
2021/10/17,10.44810042,384320920,1570,-402.0819023,0,0.001098967,3.06124E+11
2021/10/18,9.10415725,384076775.3,1570,-401.7174096,0,0.001204859,3.06187E+11
2021/10/19,11.00308329,382511724.1,1570,-400.0009941,0,0.001271383,3.06011E+11
2021/10/20,10.03223853,382790890.1,1570,-401.1951002,0,0.001301522,3.06068E+11
2021/10/21,10.96958818,385258624.3,1570,-400.9967183,0,0.00129826,3.05985E+11
2021/10/22,9.974612566,385308993.5,1570,-423.3637655,0,0.00126458,3.06164E+11
2021/10/23,9.641627637,383136291.4,1570,-400.8113568,0,0.001203466,3.05933E+11
2021/10/24,12.05255832,382893299.6,1570,-401.3155078,0,0.001117902,3.06209E+11
2021/10/25,13.26815703,384450777.4,1570,-401.9790099,0,0.001010871,3.06785E+11
2021/10/26,13.41274892,383235341.4,1570,-401.3126142,0,0.000885356,3.06357E+11
2021/10/27,13.05680637,383047801.4,1570,-401.4967232,0,0.000744343,3.06885E+11
2021/10/28,14.45855378,379905365.1,1570,-401.5527053,0,0.000590813,3.07079E+11
2021/10/29,12.94408404,382128247.7,1570,-401.248153,0,0.00042775,3.07109E+11
2021/10/30,10.59602751,381985382.1,1570,-400.511477,-0.456438931,0.000258139,3.07115E+11
2021/10/31,12.24316521,385483527.9,1570,-447.084106,-0.15023182,8.50E-05,3.06997E+11
2021/11/1,13.38033955,382989088.9,1570,-401.2438405,0.157003817,-8.88E-05,3.06241E+11
2021/11/2,12.22971536,383683460.1,1570,-400.077606,0.459992451,-0.000260153,3.06676E+11
2021/11/3,11.82839104,385409097,1570,-400.1802367,0.753458552,-0.000426123,3.08303E+11
2021/11/4,13.9734539,379611559,1570,-401.1099073,1.032126591,-0.000583725,3.06865E+11
2021/11/5,15.41354989,386720022.2,1570,-401.9690838,1.29072104,-0.000729974,3.0674E+11
2021/11/6,12.0187427,385623204.6,1570,-401.0594874,1.523966369,-0.000861887,3.07014E+11
2021/11/7,14.01037734,381711391.4,1570,-402.348839,1.726587048,-0.000976479,3.07308E+11
2021/11/8,13.05744799,382767807,1570,-400.3377474,1.89330755,-0.001070768,3.07316E+11
2021/11/9,11.58159302,381914688.2,1570,-470.443542,2.018852344,-0.001141771,3.06946E+11
2021/11/10,11.61182524,384465333.6,1570,-400.6848114,2.097945903,-0.001186502,3.06448E+11
2021/11/11,11.48313301,383575623.3,1570,-401.7156205,2.125312695,-0.001201979,3.06892E+11
2021/11/12,10.07398085,383735340.8,1570,-401.5818764,2.095677194,-0.001185219,3.08608E+11
2021/11/13,10.63373168,385977895.8,1570,-402.8523437,2.003763869,-0.001133237,3.06394E+11
2021/11/14,8.8665085,380687651.4,1570,-401.6792569,1.844297191,-0.00104305,3.06275E+11
2021/11/15,8.672257104,385771028.1,1570,-417.329945,1.612001631,-0.000911674,3.06026E+11
2021/11/16,7.711655153,383820235.9,1570,-401.5989822,1.30160166,-0.000736126,3.05809E+11
2021/11/17,8.060802606,381679520,1570,-400.8588892,0.90782175,-0.000513422,3.05591E+11
2021/11/18,5.785600914,383371250.8,1570,-401.217047,0.42538637,-0.000240579,3.05938E+11
2021/11/19,5.056593023,381644711.3,1570,-400.2509718,-0.150980008,8.54E-05,3.05171E+11
2021/11/20,4.140541579,386668154.4,1570,-400.4431007,0,0.000466615,3.04891E+11
2021/11/21,6.231301869,387641099.3,1570,-400.9773152,0,0.00062126,3.04434E+11
2021/11/22,5.702552502,383273621,1570,-401.2735271,0,0.000568793,3.04336E+11
2021/11/23,7.760994691,383070796.1,1570,-400.1820275,0,0.000520548,3.0444E+11
2021/11/24,7.459153158,385072723.7,1570,-444.8262284,0,0.000476296,3.04834E+11
2021/11/25,7.358247987,384165347.8,1570,-400.4943841,0,0.000435815,3.04569E+11
2021/11/26,7.855719158,383372244.7,1570,-400.3230364,2,0.000398878,3.05317E+11
2021/11/27,5.803861753,384602916.3,1570,-400.686817,0,0.000365258,3.06537E+11
2021/11/28,6.257201107,384383331,1570,-400.8427001,0,0,3.05078E+11
