Day,C,I,G,NX,American_GDP,GDP
2020/5/8,658.1562136,116943341.0,15539.0,629.0,199000000000.0,434000000000.0
2020/5/11,666.013004,122673803.0,15539.0,629.0,194000000000.0,430000000000.0
2020/5/12,675.9978259,98250554.0,15539.0,629.0,199000000000.0,425000000000.0
2020/5/13,679.8649232,88190669.0,15539.0,629.0,196000000000.0,435000000000.0
2020/5/14,670.49989,88530004.0,15539.0,629.0,197000000000.0,431000000000.0
2020/5/15,656.7514838999999,92618382.0,15539.0,629.0,200000000000.0,425000000000.0
2020/5/18,690.8886031000001,112801762.0,15539.0,629.0,202000000000.0,413000000000.0
2020/5/19,690.8844429,94015291.0,15539.0,629.0,204000000000.0,439000000000.0
2020/5/20,695.2805912,100791150.0,15539.0,629.0,202000000000.0,424000000000.0
2020/5/21,710.2360084,94861033.0,15539.0,629.0,199000000000.0,413000000000.0
2020/5/22,671.5826327999999,103378360.0,15539.0,629.0,205000000000.0,415000000000.0
2020/5/25,706.6239699,79033326.0,15539.0,629.0,205000000000.0,404000000000.0
2020/5/26,702.0590328,77448076.0,15539.0,629.0,202000000000.0,431000000000.0
2020/5/27,681.9379888,83711831.0,15539.0,629.0,212000000000.0,409000000000.0
2020/5/28,687.902807,93064054.0,15539.0,629.0,203000000000.0,420000000000.0
2020/5/29,710.7681948,93813832.0,15539.0,629.0,212000000000.0,421000000000.0
2020/6/1,764.5213872,136456652.0,18504.0,464.0,209000000000.0,427000000000.0
2020/6/2,755.6451717,144303060.0,18504.0,464.0,215000000000.0,428000000000.0
2020/6/3,744.2239735,136597483.0,18504.0,464.0,216000000000.0,422000000000.0
2020/6/4,751.5381459,104277737.0,18504.0,464.0,222000000000.0,438000000000.0
2020/6/5,768.7382823,102443942.0,18504.0,464.0,226000000000.0,445000000000.0
2020/6/8,750.3160119,137925813.0,18504.0,464.0,224000000000.0,426000000000.0
2020/6/9,761.0523996000001,115304479.0,18504.0,464.0,221000000000.0,446000000000.0
2020/6/10,768.1278403,112265728.0,18504.0,464.0,226000000000.0,433000000000.0
2020/6/11,744.5214036,127308941.0,18504.0,464.0,211000000000.0,428000000000.0
2020/6/12,760.4929646,134166649.0,18504.0,464.0,215000000000.0,441000000000.0
2020/6/15,726.4753665,131297860.0,18504.0,464.0,213000000000.0,430000000000.0
2020/6/16,747.4022008999999,111051539.0,18504.0,464.0,222000000000.0,441000000000.0
2020/6/17,748.087392,105605799.0,18504.0,464.0,216000000000.0,437000000000.0
2020/6/18,756.4008961000001,138148761.0,18504.0,464.0,217000000000.0,443000000000.0
2020/6/19,784.3076568,152946990.0,18504.0,464.0,210000000000.0,447000000000.0
2020/6/22,783.2426074,155829465.0,18504.0,464.0,208000000000.0,452000000000.0
2020/6/23,819.5539116,129229510.0,18504.0,464.0,220000000000.0,455000000000.0
2020/6/24,805.0122339,121712465.0,18504.0,464.0,207000000000.0,458000000000.0
2020/6/29,808.0361197999999,130865854.0,18504.0,464.0,214000000000.0,432000000000.0
2020/6/30,808.5734112,125933521.0,18504.0,464.0,213000000000.0,442000000000.0
2020/7/1,842.0045156,169990456.0,18549.0,623.0,254000000000.0,364000000000.0
2020/7/2,892.7927048,252939368.0,18549.0,623.0,253000000000.0,381000000000.0
2020/7/3,890.687666,290485539.0,18549.0,623.0,253000000000.0,378000000000.0
2020/7/6,949.3896754000001,405821025.0,18549.0,623.0,256000000000.0,412000000000.0
2020/7/7,1037.681448,406008553.0,18549.0,623.0,253000000000.0,411000000000.0
2020/7/8,1031.251841,348074847.0,18549.0,623.0,259000000000.0,406000000000.0
2020/7/9,1056.344748,351046893.0,18549.0,623.0,252000000000.0,407000000000.0
2020/7/10,1064.6105519999999,316949651.0,18549.0,623.0,248000000000.0,407000000000.0
2020/7/13,1134.149019,321645446.0,18549.0,623.0,258000000000.0,424000000000.0
2020/7/14,1114.8572960000001,297241985.0,18549.0,623.0,259000000000.0,417000000000.0
2020/7/15,1106.553915,272389006.0,18549.0,623.0,268000000000.0,420000000000.0
2020/7/16,964.7590653999999,284657133.0,18549.0,623.0,255000000000.0,383000000000.0
2020/7/17,998.8823296,207375563.0,18549.0,623.0,254000000000.0,394000000000.0
2020/7/20,987.3796007999999,246068914.0,18549.0,623.0,258000000000.0,401000000000.0
2020/7/21,1018.912865,200415659.0,18549.0,623.0,267000000000.0,415000000000.0
2020/7/22,1029.5399699999998,224199211.0,18549.0,623.0,270000000000.0,400000000000.0
2020/7/23,1027.74342,234314569.0,18549.0,623.0,266000000000.0,418000000000.0
2020/7/24,946.0263331,243905203.0,18549.0,623.0,257000000000.0,390000000000.0
2020/7/27,973.4735927000002,171420551.0,18549.0,623.0,255000000000.0,383000000000.0
2020/7/28,1021.835827,162768498.0,18549.0,623.0,262000000000.0,394000000000.0
2020/7/29,1024.0548,186695305.0,18549.0,623.0,259000000000.0,415000000000.0
2020/7/30,1032.19015,166967566.0,18549.0,623.0,255000000000.0,411000000000.0
2020/7/31,1030.446244,184839026.0,18549.0,623.0,251000000000.0,405000000000.0
2020/8/3,1020.4346019999999,214776239.0,12043.0,590.0,253000000000.0,419000000000.0
2020/8/4,1022.158268,239974985.0,12043.0,590.0,253000000000.0,407000000000.0
2020/8/5,1020.633484,196700548.0,12043.0,590.0,267000000000.0,401000000000.0
2020/8/6,989.5437823999999,227854406.0,12043.0,590.0,272000000000.0,418000000000.0
2020/8/7,981.7798432,213518216.0,12043.0,590.0,269000000000.0,409000000000.0
2020/8/10,984.6284722000001,203788832.0,12043.0,590.0,272000000000.0,397000000000.0
2020/8/11,993.5175642,205546511.0,12043.0,590.0,270000000000.0,408000000000.0
2020/8/12,977.3549091,202887239.0,12043.0,590.0,276000000000.0,394000000000.0
2020/8/13,985.4126779999999,152550092.0,12043.0,590.0,274000000000.0,404000000000.0
2020/8/14,1012.606258,147292921.0,12043.0,590.0,267000000000.0,411000000000.0
2020/8/17,1042.9608369999999,268001556.0,12043.0,590.0,271000000000.0,418000000000.0
2020/8/18,1058.25451,189139854.0,12043.0,590.0,263000000000.0,422000000000.0
2020/8/19,1040.753954,192442948.0,12043.0,590.0,261000000000.0,403000000000.0
2020/8/20,1016.978824,158368639.0,12043.0,590.0,274000000000.0,403000000000.0
2020/8/21,1029.556063,142657864.0,12043.0,590.0,275000000000.0,402000000000.0
2020/8/24,1050.605894,151143512.0,12043.0,590.0,275000000000.0,405000000000.0
2020/8/25,1083.128223,141701351.0,12043.0,590.0,280000000000.0,414000000000.0
2020/8/26,1083.12736,151305180.0,12043.0,590.0,270000000000.0,412000000000.0
2020/8/27,1087.559104,119042850.0,12043.0,590.0,277000000000.0,401000000000.0
2020/8/28,1114.966955,159399765.0,12043.0,590.0,283000000000.0,413000000000.0
2020/8/31,1143.890353,202567029.0,12043.0,590.0,269000000000.0,423000000000.0
2020/9/1,1158.516453,138395402.0,14234.0,370.0,286000000000.0,428000000000.0
2020/9/2,1151.4019779999999,157989524.0,14234.0,370.0,277000000000.0,427000000000.0
2020/9/3,1150.5379269999999,145671201.0,14234.0,370.0,279000000000.0,407000000000.0
2020/9/4,1126.5609029999998,120032796.0,14234.0,370.0,273000000000.0,416000000000.0
2020/9/7,1079.709634,148607791.0,14234.0,370.0,273000000000.0,408000000000.0
2020/9/8,1066.054989,139199227.0,14234.0,370.0,273000000000.0,396000000000.0
2020/9/9,1041.5804380000002,162277107.0,14234.0,370.0,279000000000.0,396000000000.0
2020/9/10,1060.255649,150652878.0,14234.0,370.0,268000000000.0,399000000000.0
2020/9/11,1088.196416,115302424.0,14234.0,370.0,267000000000.0,404000000000.0
2020/9/14,1121.402024,107235179.0,14234.0,370.0,269000000000.0,402000000000.0
2020/9/15,1115.580962,101915925.0,14234.0,370.0,265000000000.0,414000000000.0
2020/9/16,1080.231842,108753641.0,14234.0,370.0,266000000000.0,403000000000.0
2020/9/17,1025.460022,105983631.0,14234.0,370.0,278000000000.0,402000000000.0
2020/9/18,1050.800456,160426475.0,14234.0,370.0,271000000000.0,418000000000.0
2020/9/21,1022.131458,124535827.0,14234.0,370.0,267000000000.0,407000000000.0
2020/9/22,1020.6097,119672947.0,14234.0,370.0,261000000000.0,410000000000.0
2020/9/23,1004.774798,95826528.0,14234.0,370.0,255000000000.0,390000000000.0
2020/9/24,983.6098973999999,112593683.0,14234.0,370.0,265000000000.0,398000000000.0
2020/9/25,989.6109210000001,93015155.0,14234.0,370.0,271000000000.0,402000000000.0
2020/9/28,1015.878191,85048389.0,14234.0,370.0,265000000000.0,395000000000.0
2020/9/29,1007.2883390000001,85993858.0,14234.0,370.0,266000000000.0,404000000000.0
2020/9/30,1023.3679599999999,89081200.0,14234.0,370.0,262000000000.0,404000000000.0
2020/10/9,1051.477847,111337512.0,19513.90203,585.0,252000000000.0,457341682512.74396
2020/10/12,1108.450242,155784558.0,18506.27176,585.0,281000000000.0,473199400080.0306
2020/10/13,1097.894294,116516338.0,18028.20604,585.0,286000000000.0,477886660336.1256
2020/10/14,1087.563648,111906923.0,18077.11394,585.0,270000000000.0,468789871606.3793
2020/10/15,1083.499053,109964962.0,19921.870880000002,585.0,261000000000.0,465839408250.66876
2020/10/16,1070.287843,116716102.0,18046.54025,585.0,251000000000.0,456470082425.54065
2020/10/19,1057.063114,129246361.0,18332.29017,585.0,233000000000.0,444733633572.13257
2020/10/20,1093.261609,98048156.0,18592.04137,585.0,236000000000.0,452960106924.6204
2020/10/21,1092.56705,103805703.0,18364.58197,585.0,249000000000.0,459079513593.0959
2020/10/22,1102.338356,101350891.0,19973.71759,585.0,253000000000.0,464210044056.8164
2020/10/23,1073.792324,106825184.0,18563.52077,585.0,237000000000.0,450788937808.55426
2020/10/26,1002.305651,108343275.0,18462.41116,585.0,229000000000.0,439355370627.28955
2020/10/27,984.8137132999999,92656304.0,18371.53674,585.0,222000000000.0,435239154091.60144
2020/10/28,1025.712469,108463402.0,18790.65133,585.0,250000000000.0,453227459518.1287
2020/10/29,1039.122836,117117250.0,18670.341819999998,585.0,250000000000.0,453598454951.2002
2020/10/30,1031.711879,139802303.0,18375.83154,585.0,245000000000.0,447810254210.94116
2020/11/2,1036.561059,142867693.0,19498.6637,0.0,221000000000.0,415109920694.9795
2020/11/3,1058.1874890000001,136055408.0,18514.55134,0.0,224000000000.0,418307967531.221
2020/11/4,1063.176038,114661806.0,19412.9301,0.0,245000000000.0,433003444094.4646
2020/11/5,1086.16791,139244594.0,19437.92091,0.0,248000000000.0,434623787281.95776
2020/11/6,1064.915069,153639034.0,19318.915869999997,0.0,234000000000.0,423629258551.3905
2020/11/9,1108.043323,197131984.0,19060.468569999997,0.0,201000000000.0,405860115243.84973
2020/11/10,1111.273764,176267214.0,19760.392330000002,0.0,228000000000.0,423328825151.30554
2020/11/11,1097.2151210000002,164470515.0,18493.21873,0.0,234000000000.0,424825584017.4674
2020/11/12,1100.78457,118114619.0,19524.451380000002,0.0,246000000000.0,436978803234.56464
2020/11/13,1070.195051,133693079.0,19346.7483,0.0,220000000000.0,418478938007.1492
2020/11/16,1097.06408,148770980.0,19476.09072,0.0,196000000000.0,406985046099.90906
2020/11/17,1082.040479,151487464.0,19484.963519999998,0.0,198000000000.0,406371344874.3347
2020/11/18,1059.27262,164216616.0,18418.34435,0.0,222000000000.0,414673903374.89844
2020/11/19,1085.742231,133681378.0,18296.733640000002,0.0,228000000000.0,423077960468.3942
2020/11/20,1086.318199,129400341.0,18513.66688,0.0,205000000000.0,411441964875.9624
2020/11/23,1156.190067,205915187.0,18707.229030000002,0.0,173000000000.0,394299991836.53827
2020/11/24,1130.510601,156637911.0,18472.21246,0.0,169000000000.0,393889881752.28784
2020/11/25,1092.045815,170340527.0,18536.61516,0.0,179000000000.0,394367847295.6915
2020/11/26,1099.295523,97614537.51,10799.16295,351.1695141,201000000000.0,417489351895.7595
2020/11/27,930.3797793,79356787.4,10993.079590000001,119.82334540000001,165000000000.0,375361953946.58276
2020/11/28,927.1674692,103239890.0,10638.65136,345.0013505,138000000000.0,366210237829.4702
2020/11/29,919.1172887,90076049.79,10891.76378,355.78133330000003,156000000000.0,376955049162.8157
2020/11/30,932.4425213999999,49071436.51,11371.46572,340.51700669999997,192000000000.0,401244799050.2186
2020/12/1,937.950028,68072346.71,11549.39818,378.0136462,167000000000.0,388218812526.4083
2020/12/2,918.4369998,68243070.58,11315.46,457.70484910000005,155000000000.0,382527172378.8539
2020/12/3,936.0587993999999,48429679.76,11453.97888,452.90132980000004,146000000000.0,381184985045.27795
2020/12/4,942.5420261,16929049.29,11385.02032,442.78254780000003,140000000000.0,381009571115.5581
2020/12/5,939.7848747000002,999440.2709,11400.251909999999,456.2240078,135000000000.0,380017681368.35803
2020/12/6,941.3545713999999,65688230.24,11489.51589,451.1488424,123000000000.0,367778486422.95337
2020/12/7,951.0966557,69908209.09,11518.36254,452.78206639999996,119000000000.0,366283133135.0843
2020/12/8,951.4765954,34090827.42,11941.539690000001,452.7325659,108000000000.0,364155401829.31226
2020/12/9,959.9806405999999,55848883.17,11308.51152,450.6734715,103000000000.0,359528008159.92285
2020/12/10,953.5478022,21776411.19,11242.06001,460.0607068,96904660000.0,359002545014.9527
2020/12/11,954.0863052999999,29468891.87,11476.03822,455.7761176,92630245000.0,356173909489.0928
2020/12/12,949.3199072000001,11593777.39,11679.8367,454.0786256,90515186000.0,356373330220.86664
2020/12/13,952.9652289999999,40007398.24,11390.16355,457.77703360000004,88416000000.0,352825721148.1644
2020/12/14,952.0488957,15866457.47,11262.99596,458.30227879999995,91041670000.0,356212449154.88965
2020/12/15,956.3184247000002,9869019.767,11467.86358,461.35486900000006,97945600000.0,361211909353.94214
2020/12/16,965.0976103,69393198.25,11228.2264,459.12622589999995,105000000000.0,360079882071.79224
2020/12/17,959.4234122000001,83169000.64,11325.98735,463.8116438999999,111000000000.0,361778108208.2958
2020/12/18,964.3502742000001,80114509.49,11186.43786,466.49972199999996,128000000000.0,371581084185.5959
2020/12/19,967.5479864,42350446.75,10921.03418,457.0138487,138000000000.0,380033008475.7621
2020/12/20,966.6637228,92535062.9,13458.3643,458.00423689999997,149000000000.0,384192727086.8583
2020/12/21,958.7306982999999,73790451.18,13083.84222,459.8198347,162000000000.0,391739317911.9369
2020/12/22,950.8898006000001,72991739.42,13452.6595,462.46137289999996,183000000000.0,402823558283.5941
2020/12/23,941.4900897,102081618.2,13181.12033,458.63753160000005,208000000000.0,412225943193.6105
2020/12/24,956.2800511,69487074.55,13258.904279999999,413.8718966,207000000000.0,414535216809.61646
2020/12/25,948.7393916000001,88791952.74,13477.94685,412.76004480000006,199000000000.0,407974682740.44574
2020/12/26,955.3963822999999,79685113.58,12816.559490000001,412.83290800000003,203000000000.0,410841452591.5231
2020/12/27,949.3368526,112082626.0,13294.30468,412.2752323,209000000000.0,411050310012.5545
2020/12/28,937.7415683,111808224.9,13467.64116,412.94694560000005,222000000000.0,417144561638.1532
2020/12/29,931.3331991,127628889.2,13337.59606,414.71340019999997,224000000000.0,416078439528.36536
2020/12/30,907.2171174,93968526.21,13271.98865,415.536663,222000000000.0,415694134239.7029
2020/12/31,920.7001569,96625023.18,13296.57143,410.83216919999995,230000000000.0,420896934740.9679
2021/1/1,945.1306027999999,78301945.24,9635.180451999999,105.1193119,232000000000.0,410713858559.13806
2021/1/2,951.3139555,30595847.64,9598.049095,115.4265855,247000000000.0,424015377836.1771
2021/1/3,951.0860247000002,25359524.44,9665.309471999999,111.9030585,258000000000.0,430311918011.2086
2021/1/4,952.7137917000001,81133815.81,9325.743596,114.38689109999999,258000000000.0,425108760307.8589
2021/1/5,961.9609505000001,63659865.32,9947.421478,100.1338191,247000000000.0,421877541084.9926
2021/1/6,946.9053207999999,87971208.19,8398.135502,104.27893590000001,240000000000.0,412863038941.6526
2021/1/7,956.1680107000001,85062628.84,8152.329181,106.54446850000001,237000000000.0,412216982437.5657
2021/1/8,954.876728,118664801.9,8289.724944,121.1438239,240000000000.0,411335064843.8725
2021/1/9,964.0302705,128274683.7,8197.292344,114.6256136,242000000000.0,412074773720.2953
2021/1/10,951.0344802000001,106659207.0,9149.543659,122.1596006,246000000000.0,416280837961.53674
2021/1/11,946.3149024,91241187.3,9821.609665,110.350701,251000000000.0,420236590484.98425
2021/1/12,946.4886117000001,96504073.49,9829.514565000001,115.91152109999999,253000000000.0,421058528212.1925
2021/1/13,929.1174252000001,68334655.26,8926.615627,113.14551570000002,256000000000.0,422426955973.47327
2021/1/14,925.0264311000001,74076936.73,9790.335012000001,110.2637355,259000000000.0,423991418935.936
2021/1/15,914.3422818,68243599.6,9445.12033,120.7700243,263000000000.0,425626307009.8135
2021/1/16,919.9327545,86351285.28,8960.862996,108.727823,265000000000.0,424605845977.557
2021/1/17,919.6657859999999,86740452.75,9961.974264,121.7067756,268000000000.0,427758316410.0187
2021/1/18,923.7264782,84616186.54,8312.956553,118.85748729999999,271000000000.0,427980126418.83496
2021/1/19,931.5230895999999,102493491.2,8283.57065,111.4511902,272000000000.0,427341145387.98755
2021/1/20,931.4956662999999,86253908.45,9874.146068,123.983834,275000000000.0,432678205130.0845
2021/1/21,902.2707171,81071847.25,8816.211281,116.59292659999998,277000000000.0,429935678467.06335
2021/1/22,912.3904595,69059916.6,9284.091553,102.7761807,279000000000.0,433101112586.2733
2021/1/23,924.8060458999998,91247675.31,9911.725073,121.21336740000001,281000000000.0,434736626928.62646
2021/1/24,940.4909663999999,61828379.16,8492.774801000001,105.6162807,282000000000.0,437283231774.8036
2021/1/25,938.8041965,121587356.0,9905.615292,124.31736709999998,283000000000.0,434508621799.74493
2021/1/26,946.1565119999999,82165348.58,12730.12289,121.21790959999998,284000000000.0,442418986962.02405
2021/1/27,945.5331139,70297989.34,8344.383856,108.4107364,284000000000.0,438005736751.4295
2021/1/28,941.2031674000001,67319894.77,9017.428868,107.7922489,286000000000.0,439669897486.9832
2021/1/29,945.2759735,45296281.75,9726.664744,101.7221327,287000000000.0,443180931674.51843
2021/1/30,947.064761,109832357.2,8482.302290000001,108.54580929999999,287000000000.0,436331186220.8408
2021/1/31,953.9228827,74831005.01,8639.402984999999,122.79130759999998,288000000000.0,441404255246.25464
2021/2/1,957.3476604,39728382.43,8803.964413,124.39647179999999,289000000000.0,445703659138.0036
2021/2/2,939.8160573999999,20734308.14,9755.875942,104.5621298,290000000000.0,446629646161.0
2021/2/3,947.2578783,-796547.6476,8845.216991,106.0309382,290000000000.0,448325609332.90356
2021/2/4,949.2158249,3677510.153,9900.961635,101.1397358,291000000000.0,449661003068.0122
2021/2/5,947.0422620999999,28416613.93,9629.258029,112.4818155,292000000000.0,447845534831.9774
2021/2/6,944.0207419,479579.6431,9089.96262,117.8372558,292000000000.0,449676245967.9508
2021/2/7,931.9709582999999,71157798.27,9373.751462999999,100.77218,292000000000.0,441794220351.1007
2021/2/8,907.4556144999999,61938143.53,8706.598959,115.12243899999999,293000000000.0,440570639623.0137
2021/2/9,918.3337119999999,39345192.76,9252.132845999999,109.7811967,295000000000.0,445166799495.3391
2021/2/10,914.5645637,78349686.06,8720.926879,118.05885049999999,295000000000.0,440960438624.7035
2021/2/11,928.3803175,69614058.56,9317.327233,116.0932886,296000000000.0,444225760978.89636
2021/2/12,934.3881987,27049723.52,9289.621641,114.03039170000001,297000000000.0,449100842857.9875
2021/2/13,931.1145805,48984548.09,9674.559524,114.0850169,298000000000.0,447766396312.82715
2021/2/14,918.2442685000001,44217572.02,9107.52729,114.12959860000001,298000000000.0,446317954158.56116
2021/2/15,920.8658130000001,14758962.78,9839.276487000001,122.6587399,296000000000.0,449313660164.35986
2021/2/16,934.3441154999999,8035718.433999999,8281.531385,121.04214240000002,295000000000.0,448865966742.9125
2021/2/17,932.5991728,22965006.9,9181.553374,121.4501054,296000000000.0,448911232811.1705
2021/2/18,943.2083399,52413040.84,8145.384741,111.7869851,299000000000.0,447342423087.2825
2021/2/19,957.5757338,13178082.61,13792.8462,114.1169929,300000000000.0,459305659011.73706
2021/2/20,954.5706725,2994450.272,13734.15298,110.91699170000001,301000000000.0,460293838586.4385
2021/2/21,940.8184539999999,14895286.58,9085.666544,111.4809514,299000000000.0,451573101827.9491
2021/2/22,933.0944127,13711021.91,8539.991495,101.2332473,298000000000.0,449409060564.36884
2021/2/23,939.5008616,9730294.894,8767.167048000001,122.4812305,299000000000.0,451955138655.0915
2021/2/24,940.1517154,20167315.88,8296.258194,112.8935288,300000000000.0,450723633164.0004
2021/2/25,938.1192168,22971101.03,13755.64024,120.87888840000001,300000000000.0,456743878880.3014
2021/2/26,938.4320210000001,30190442.75,9188.664292,112.4575769,300000000000.0,450641718406.08124
2021/2/27,928.915184,102428721.5,14019.77916,116.9725193,299000000000.0,448259751660.17004
2021/2/28,905.9887389,90066271.01,14233.559940000001,107.76837520000001,301000000000.0,448150455908.5978
2021/3/1,915.4987768,66679611.11,19099.412940000002,115.69482040000001,304000000000.0,458596485164.4442
2021/3/2,904.6005995999999,80726970.64,19387.5424,111.9605813,303000000000.0,455923838771.355
2021/3/3,857.9551425000001,55906560.82,19749.9393,107.49002730000001,301000000000.0,452855695866.54736
2021/3/4,880.4049732000001,45280685.75,18065.484640000002,117.69055060000001,300000000000.0,453914472785.48914
2021/3/5,875.0732908,57428743.49,19912.89275,117.01241940000001,299000000000.0,453827580338.5231
2021/3/6,885.7640556,76493611.96,18103.64309,124.64869640000002,299000000000.0,451356726174.19727
2021/3/7,906.1626349999999,43412158.61,18180.1463,105.82149799999999,299000000000.0,455729933234.2523
2021/3/8,890.1894060000001,69996428.54,18353.6413,108.67092009999999,300000000000.0,452610850024.703
2021/3/9,879.0627314999999,68458099.28,19919.42155,119.3851935,298000000000.0,452768341319.40424
2021/3/10,885.9149543,74455607.29,19773.07991,115.34031399999999,300000000000.0,453643265617.07654
2021/3/11,873.1222889000001,45276596.24,18081.62716,113.5229785,300000000000.0,453079068855.621
2021/3/12,879.2985926000001,76431435.32,19795.686869999998,108.58170619999999,301000000000.0,453141172249.21735
2021/3/13,885.8978038999999,53138478.48,18136.32994,101.7072588,300000000000.0,453228710305.2557
2021/3/14,872.7576692,52825347.58,19874.64855,123.7601877,298000000000.0,453688879542.1059
2021/3/15,878.3545146,90309214.36,18146.36763,121.28154029999999,298000000000.0,448777121054.5718
2021/3/16,885.7869065,73915786.84,18577.23982,123.13158490000002,298000000000.0,451538062112.6941
2021/3/17,845.7453425000001,83935109.23,18305.22738,103.22946209999999,297000000000.0,445198071660.0589
2021/3/18,844.3944728,91661463.7,18333.796580000002,103.5172672,297000000000.0,444408807674.2102
2021/3/19,844.7921528999999,75198587.41,18144.12514,100.01354930000001,297000000000.0,445600258822.37756
2021/3/20,833.8959669,65973585.96,18188.31823,110.11902579999999,297000000000.0,445805356482.27515
2021/3/21,850.3664607000001,112459242.5,18017.55574,115.7391094,298000000000.0,443718483750.1338
2021/3/22,827.8376488,111171170.1,18071.470830000002,119.82763500000001,298000000000.0,441872774836.52167
2021/3/23,807.7636668,109526917.5,18494.34616,100.064324,299000000000.0,440381341443.0315
2021/3/24,753.298259,110118097.4,18657.57776,108.30673590000002,298000000000.0,435024155805.7479
2021/3/25,755.5957065,93360803.32,18367.553630000002,118.65709820000001,296000000000.0,435744530559.2532
2021/3/26,781.5876001,120759115.2,18048.829859999998,112.3101202,294000000000.0,434098704182.0047
2021/3/27,764.6154947000001,147396918.9,18014.84384,106.66396259999999,295000000000.0,430334247263.8059
2021/3/28,734.6604965,187436004.9,18018.04511,119.30033829999999,296000000000.0,424808212488.3967
2021/3/29,762.6565762,158399930.6,18277.38851,124.24160729999998,297000000000.0,431154897186.7859
2021/3/30,765.5736988,154038152.2,18810.1292,119.61147120000001,298000000000.0,432802826428.85803
2021/3/31,766.3460934,167782247.9,18908.00365,100.7665268,297000000000.0,430517667999.9917
2021/4/1,782.0043876,142536832.0,21103.926369999997,485.49069749999995,298000000000.0,451349659061.85596
2021/4/2,810.8201892999999,114846065.0,21093.98384,418.2294853,298000000000.0,454183690021.39624
2021/4/3,811.6478836,140264394.1,21050.72175,480.2405691000001,297000000000.0,453627496210.3728
2021/4/4,795.2582826,138347339.1,21011.11715,459.4922654,299000000000.0,452492658851.6886
2021/4/5,818.4700042999999,103746626.7,21025.256530000002,510.22456569999997,301000000000.0,460808908454.49097
2021/4/6,810.4182362,124266482.0,21023.12611,470.4944589,299000000000.0,455647805076.38776
2021/4/7,787.1424374,194593466.9,21143.528009999998,472.1311801,298000000000.0,446675111679.673
2021/4/8,806.5194392000001,162450364.6,21051.10774,523.7707153,297000000000.0,452702987337.6266
2021/4/9,802.0745289,136151096.6,20886.2403,498.9540461,297000000000.0,453573024171.5755
2021/4/10,813.2996561000001,131514030.5,20985.4988,524.8890293000001,298000000000.0,456669254190.35535
2021/4/11,835.5753141,77375973.57,20928.528319999998,518.8308545,297000000000.0,462914008832.03906
2021/4/12,840.1653207,108211463.7,20902.63444,521.7868122,297000000000.0,460634069803.7252
2021/4/13,840.5012588999999,107241690.7,21060.80554,527.6271331,297000000000.0,461146243901.59924
2021/4/14,844.3706043,115434671.8,20840.68361,535.7722291,296000000000.0,460286643875.5314
2021/4/15,847.9658163999999,129227294.4,20764.35324,527.6668724,296000000000.0,458999014216.86426
2021/4/16,843.3741859999999,134711496.2,21558.07942,551.1916866,295000000000.0,459277170561.89777
2021/4/17,821.9968087,129060009.7,20679.429640000002,540.1310201,297000000000.0,457403422654.8163
2021/4/18,830.7005847,144734289.7,20521.37254,546.1479847,295000000000.0,455787352569.6826
2021/4/19,823.8390969,160748215.7,21060.9029,552.1730876,296000000000.0,455037097123.33154
2021/4/20,825.7017067,216499574.2,21232.1783,614.0560972,297000000000.0,453135480725.02905
2021/4/21,821.5172568,208251721.6,20264.66725,615.6549357000001,301000000000.0,454587732137.92236
2021/4/22,852.1252379000001,187399773.3,20401.20496,619.0371072,299000000000.0,458639387849.5595
2021/4/23,858.0929671,192906755.6,20071.679930000002,611.5864442000001,298000000000.0,457534467217.53925
2021/4/24,865.3044632000001,214828886.2,20121.60999,612.8251277,298000000000.0,456340278047.50867
2021/4/25,867.3645242,251914977.7,20612.973530000003,611.6904132999999,299000000000.0,454221127823.6
2021/4/26,866.7861537999999,217078025.0,20616.20293,609.8140334,299000000000.0,457265049331.75024
2021/4/27,869.8061164,170625283.6,20411.92245,608.5735128,300000000000.0,462035236647.63574
2021/4/28,876.1446265000001,235459827.0,20044.00169,603.3479205,301000000000.0,456686521102.78674
2021/4/29,884.0589433,177893493.6,19309.57789,603.9256299,303000000000.0,462940157943.9174
2021/4/30,889.7959694,161024233.7,19276.4702,598.0639687999999,304000000000.0,465310728753.88464
2021/5/1,882.5743399,154058408.4,19119.15058,601.4789132999999,302000000000.0,464121446547.07214
2021/5/2,888.6783853000001,166261794.5,19818.78857,599.9249052,301000000000.0,463801146891.0968
2021/5/3,877.3763571000001,179851658.7,19700.059680000002,600.4928495,300000000000.0,460827167720.4772
2021/5/4,883.6167719,149528355.3,19674.435230000003,658.0137278,300000000000.0,466248555057.1277
2021/5/5,893.9963738,132111463.2,19480.03762,594.1030135,300000000000.0,466284630585.2468
2021/5/6,887.5545541000001,144437445.1,19310.49768,629.458219,300000000000.0,465639084728.186
2021/5/7,884.7626277999999,149680959.0,19281.12732,636.5948717,300000000000.0,465120139044.69275
2021/5/8,896.393699,88637272.08,19067.34202,635.8846282000001,300000000000.0,471518729832.6335
2021/5/9,900.3319042000002,108950427.8,18975.434409999998,647.9116934,302000000000.0,471459068210.3124
2021/5/10,905.3971177999999,159443242.4,12352.44916,635.6103965,302000000000.0,459415806332.7534
2021/5/11,925.9055854000001,66560407.17,11647.17669,634.9971347999999,300000000000.0,467937885282.2342
2021/5/12,920.6451384,75848735.86,11420.71833,648.2670618,301000000000.0,467349582951.3657
